Country,Year,pop,Region,SubRegion,OPEC,EU,OECD,CIS,biogeo_ej,co2_combust_per_ej,coalcons_ej,coalprod_ej,gascons_ej,gasprod_ej,hydro_ej,nuclear_ej,oilcons_ej,primary_ej,primary_ej_pc,ren_power_ej,renewables_ej,solar_ej,wind_ej
Peru,1974,15.057176,S. & Cent. America,South America,0,0,0,0,0.003056855,58.31211169,0.006736,,0.0165627,0.0165627,0.055525161,0,0.237237811,0.319118527,21.19378344,0.003056855,0.003056855,0,0
Peru,1975,15.441498,S. & Cent. America,South America,0,0,0,0,0.003056855,58.26931538,0.007029,,0.0204435,0.020443499,0.058197096,0,0.248474434,0.337200885,21.83731689,0.003056855,0.003056855,0,0
Peru,1976,15.826813,S. & Cent. America,South America,0,0,0,0,0.002815524,57.56188453,0.005439,,0.022176,0.022175999,0.06166742,0,0.251844823,0.343942768,21.73165044,0.002815524,0.002815524,0,0
Peru,1977,16.224614,S. & Cent. America,South America,0,0,0,0,0.002781048,57.28435781,0.006234,,0.022020075,0.022020075,0.064137094,0,0.251556128,0.346728345,21.37051429,0.002781048,0.002781048,0,0
Peru,1978,16.63848,S. & Cent. America,South America,0,0,0,0,0.002470766,56.88738114,0.005314,,0.0230076,0.0230076,0.06591484,0,0.249322712,0.346029918,20.79696691,0.002470766,0.002470766,0,0
Peru,1979,17.059185,S. & Cent. America,South America,0,0,0,0,0.001873186,56.73050309,0.005648,,0.0212751,0.021275099,0.071354516,0,0.259150833,0.359301634,21.06206331,0.001873186,0.001873186,0,0
Peru,1980,17.492406,S. & Cent. America,South America,0,0,0,0,0.000976815,57.16411011,0.005942,,0.022869,0.022869,0.074622579,0,0.280252218,0.384662612,21.99026319,0.000976815,0.000976815,0,0
Peru,1981,17.932344,S. & Cent. America,South America,0,0,0,0,0.000873387,55.72626134,0.006025,,0.0262647,0.026264699,0.085118711,0,0.286056191,0.404337989,22.54797191,0.000873387,0.000873387,0,0
Peru,1982,18.374372,S. & Cent. America,South America,0,0,0,0,0.001735282,55.16589532,0.00682,,0.027564075,0.027564075,0.089376777,0,0.281621218,0.407117352,22.15680363,0.001735282,0.001735282,0,0
Peru,1983,18.826906,S. & Cent. America,South America,0,0,0,0,0.001666331,53.74011074,0.005774,,0.0181566,0.018156599,0.086300321,0,0.24420844,0.356105692,18.91472194,0.001666331,0.001666331,0,0
Peru,1984,19.285646,S. & Cent. America,South America,0,0,0,0,0.001631855,52.99402673,0.004603,,0.0245322,0.024532201,0.09264484,0,0.252047211,0.375459106,19.46831888,0.001631855,0.001631855,0,0
Peru,1985,19.74661,S. & Cent. America,South America,0,0,0,0,0.001942137,51.34972588,0.005021,,0.0191268,0.019126801,0.099872902,0,0.243313611,0.36927645,18.70075165,0.001942137,0.001942137,0,0
Peru,1986,20.208437,S. & Cent. America,South America,0,0,0,0,0.001769758,51.22222043,0.00682,,0.020287575,0.020287575,0.107090324,0,0.261775821,0.397743478,19.68205054,0.001769758,0.001769758,0,0
Peru,1987,20.67136,S. & Cent. America,South America,0,0,0,0,0.001562903,51.73324311,0.007699,,0.0201663,0.0201663,0.115798064,0,0.28905955,0.434285816,21.00905874,0.001562903,0.001562903,0,0
Peru,1988,21.143799,S. & Cent. America,South America,0,0,0,0,0.001562903,52.36339923,0.007573,,0.01902285,0.01902285,0.110954516,0,0.282777965,0.421891234,19.95342625,0.001562903,0.001562903,0,0
Peru,1989,21.624311,S. & Cent. America,South America,0,0,0,0,0.001666331,50.83607882,0.00841,,0.016129575,0.016129576,0.111848712,0,0.250582695,0.388637313,17.97224026,0.001666331,0.001666331,0,0
Peru,1990,22.109098,S. & Cent. America,South America,0,0,0,0,0.001562903,50.68327609,0.006066,,0.015436575,0.015436575,0.11144419,0,0.250751436,0.385261104,17.42545554,0.001562903,0.001562903,0,0
Peru,1991,22.583006,S. & Cent. America,South America,0,0,0,0,0.001528427,48.59112552,0.011757,,0.0144837,0.0144837,0.122334197,0,0.232034177,0.382137502,16.92146305,0.001528427,0.001528427,0,0
Peru,1992,23.047248,S. & Cent. America,South America,0,0,0,0,0.001528427,51.55540017,0.011506,,0.01306305,0.01306305,0.103140965,0,0.242838949,0.372077391,16.14411365,0.001528427,0.001528427,0,0
Peru,1993,23.513882,S. & Cent. America,South America,0,0,0,0,0.001252621,49.05269277,0.012092,,0.01375605,0.01375605,0.12560226,0,0.253931195,0.406634126,17.29336422,0.001252621,0.001252621,0,0
Peru,1994,23.983258,S. & Cent. America,South America,0,0,0,0,0.00136754,48.76361526,0.014895,,0.0143451,0.0143451,0.135693878,0,0.275818855,0.442120372,18.43454181,0.00136754,0.00136754,0,0
Peru,1995,24.449055,S. & Cent. America,South America,0,0,0,0,0.001631855,50.28550877,0.015648,,0.01389465,0.01389465,0.137722835,0,0.311061561,0.479958901,19.63097963,0.001631855,0.001631855,,0
Peru,1996,24.907304,S. & Cent. America,South America,0,0,0,0,0.001574395,51.01439743,0.016401,,0.01410255,0.01410255,0.141831875,0,0.32086128,0.494775358,19.86466935,0.001578653,0.001578653,,4.26E-06
Peru,1997,25.365386,S. & Cent. America,South America,0,0,0,0,0.001769758,50.54926341,0.017070999,,0.00835065,0.00835065,0.140670478,0,0.317297757,0.48516603,19.12709034,0.001776145,0.001776145,,6.39E-06
Peru,1998,25.818226,S. & Cent. America,South America,0,0,0,0,0.001447984,50.12945434,0.018715,,0.01417185,0.01417185,0.146991581,0,0.31922707,0.500558807,19.38780792,0.001453306,0.001453306,,5.32E-06
Peru,1999,26.252239,S. & Cent. America,South America,0,0,0,0,0.001597379,49.62034575,0.016973,,0.01424115,0.01424115,0.154787034,0,0.325874537,0.513479487,19.55945499,0.001603766,0.001603766,,6.39E-06
Peru,2000,26.654439,S. & Cent. America,South America,0,0,0,0,0.001815726,48.40383689,0.026365999,,0.011971575,0.011971575,0.172197193,,0.31813395,0.530492959,19.90261206,0.001824242,0.001824242,,8.52E-06
Peru,2001,27.014909,S. & Cent. America,South America,0,0,0,0,0.001873186,45.87731371,0.023923,,0.0128205,0.0128205,0.186294779,,0.300949037,0.525873193,19.46603608,0.001885877,0.001885877,,1.27E-05
Peru,2002,27.334503,S. & Cent. America,South America,0,0,0,0,0.0021375,46.0811021,0.032760002,,0.0153153,0.0153153,0.189561844,,0.298067331,0.538476846,19.69952942,0.002150109,0.002772369,,1.26E-05
Peru,2003,27.623341,S. & Cent. America,South America,0,0,0,0,0.002252419,45.25716867,0.035156,,0.01812195,0.01812195,0.193500102,,0.281940997,0.531617921,19.24524339,0.002264948,0.002898872,,1.25E-05
Peru,2004,27.893911,S. & Cent. America,South America,0,0,0,0,0.001758266,48.18374917,0.038013998,,0.029799,0.029798999,0.181806535,,0.314818263,0.56662586,20.31360393,0.001770715,0.002188064,,1.24E-05
Peru,2005,28.147267,S. & Cent. America,South America,0,0,0,0,0.003999194,47.83118468,0.03858,,0.052558924,0.052558925,0.185312107,,0.308683872,0.589427486,20.94084253,0.004011563,0.004292582,,1.24E-05
Peru,2006,28.381078,S. & Cent. America,South America,0,0,0,0,0.003999194,45.19103545,0.032825001,,0.061511191,0.061511192,0.200713366,,0.293799996,0.596134656,21.00465163,0.004011486,0.007285102,,1.23E-05
Peru,2007,28.600387,S. & Cent. America,South America,0,0,0,0,0.004792137,46.93281126,0.043340001,,0.092707176,0.092707172,0.198995754,,0.305808038,0.649024285,22.69284974,0.004804352,0.008173316,,1.22E-05
Peru,2008,28.806185,S. & Cent. America,South America,0,0,0,0,0.00528629,48.40733536,0.038644999,,0.117698045,0.125925973,0.192810893,,0.342332155,0.700718806,24.32529007,0.00529843,0.009232714,,1.21E-05
Peru,2009,29.009326,S. & Cent. America,South America,0,0,0,0,0.00528629,47.21053042,0.034717999,,0.120371975,0.129088789,0.200108096,,0.34722057,0.714384232,24.62601965,0.005298355,0.011965592,,1.21E-05
Peru,2010,29.229572,S. & Cent. America,South America,0,0,0,0,0.007734072,48.14017284,0.034047998,,0.195257426,0.263338059,0.200362265,,0.365465939,0.811030997,27.74693371,0.007746063,0.015897368,,1.20E-05
Peru,2011,29.477721,S. & Cent. America,South America,0,0,0,0,0.007757057,48.93626001,0.034242,,0.226543854,0.413299471,0.214088917,,0.403447956,0.8948019,30.35519264,0.007768974,0.016479172,,1.19E-05
Peru,2012,29.749589,S. & Cent. America,South America,0,0,0,0,0.007676613,48.494081,0.036547001,,0.247025663,0.430490702,0.217476174,,0.401218534,0.924211409,31.0663589,0.008277755,0.021944037,0.000589297,1.18E-05
Peru,2013,30.038809,S. & Cent. America,South America,0,0,0,0,0.011032258,48.70541946,0.036858998,,0.241296037,0.446368515,0.218988851,,0.420519799,0.945293294,31.46906704,0.012975917,0.02762961,0.001931885,1.18E-05
Peru,2014,30.353951,S. & Cent. America,South America,0,0,0,0,0.014836089,48.39911932,0.036400001,,0.267538938,0.472580284,0.216615468,,0.413771212,0.967784608,31.88331587,0.019291146,0.033458988,0.001943724,0.002511334
Peru,2015,30.711863,S. & Cent. America,South America,0,0,0,0,0.010423185,48.47951991,0.033927001,,0.275152739,0.455641806,0.229638979,,0.441684663,1.014010127,33.01688756,0.018417722,0.033606745,0.002232257,0.005762279
Peru,2016,31.132779,S. & Cent. America,South America,0,0,0,0,0.003613324,49.38931143,0.036169998,,0.305759,0.504663646,0.232606724,,0.469130218,1.076176256,34.56730465,0.016190046,0.032510316,0.002322598,0.010254125
Peru,2017,31.605486,S. & Cent. America,South America,0,0,0,0,0.004997957,46.70224016,0.031374998,,0.269709692,0.468386889,0.278552592,,0.477050573,1.09292502,34.58023142,0.018441088,0.036237165,0.003158959,0.010284171
Peru,2018,32.203944,S. & Cent. America,South America,0,0,0,0,0.005650022,46.09917429,0.028316701,,0.288908534,0.46121347,0.292761981,,0.491717666,1.146328358,35.59589961,0.027548071,0.044623476,0.007588263,0.014309786
Peru,2019,32.824861,S. & Cent. America,South America,0,0,0,0,0.005224362,46.28487897,0.029467899,,0.295605628,0.485848516,0.298559606,,0.506988645,1.17574315,35.81867871,0.028833291,0.045121372,0.007903805,0.015705124
Peru,2020,33.304756,S. & Cent. America,South America,0,0,0,0,0.008587245,43.22716376,0.021402599,,0.256688581,0.438014328,0.28846395,,0.386982858,1.002991504,30.1155638,0.033828322,0.049453515,0.008089391,0.017151684
Peru,2021,33.715472,S. & Cent. America,South America,0,0,0,0,0.009010133,45.21033584,0.021529099,,0.288820434,0.413389266,0.300741106,,0.478962302,1.142422865,33.88423169,0.034484982,0.052369923,0.008306124,0.017168723
Peru,2022,34.049588,S. & Cent. America,South America,0,0,0,0,0.008893858,47.13085684,0.029294306,,0.346345841,0.498093247,0.27913335,,0.497067213,1.205617905,35.40770903,0.035500448,0.053777195,0.008479755,0.018126836
Philippines,1965,32.805538,Asia Pacific,Asia Pacific,0,0,0,0,0,66.97525443,0.001855883,,,,0.0165,0,0.178872779,0.197228662,6.012053871,0,0,0,0
Philippines,1966,33.704749,Asia Pacific,Asia Pacific,0,0,0,0,0,67.52429734,0.001758205,,,,0.016180646,0,0.195145071,0.213083921,6.322074109,0,0,0,0
Philippines,1967,34.616857,Asia Pacific,Asia Pacific,0,0,0,0,0,67.55572011,0.001367493,,,,0.017883871,0,0.220081493,0.239332857,6.913766221,0,0,0,0
Philippines,1968,35.544973,Asia Pacific,Asia Pacific,0,0,0,0,0,68.00005469,0.00062514,,,,0.018309677,0,0.251336128,0.270270944,7.603633404,0,0,0,0
Philippines,1969,36.47717,Asia Pacific,Asia Pacific,0,0,0,0,0,68.09100813,0.000820496,,,,0.019320969,0,0.269360572,0.289502036,7.936526771,0,0,0,0
Philippines,1970,37.435586,Asia Pacific,Asia Pacific,0,0,0,0,0,68.02020426,0.000820496,,,,0.022322902,0,0.306276351,0.329419749,8.799641851,0,0,0,0
Philippines,1971,38.421746,Asia Pacific,Asia Pacific,0,0,0,0,0,68.95268382,0.00080096,,,,0.020577097,0,0.355451196,0.376829254,9.807707689,0,0,0,0
Philippines,1972,39.412479,Asia Pacific,Asia Pacific,0,0,0,0,0,68.31430463,0.000781424,,,,0.023493871,0,0.348848164,0.37312346,9.467140078,0,0,0,0
Philippines,1973,40.406234,Asia Pacific,Asia Pacific,0,0,0,0,0,67.92775285,0.000781424,,,,0.025271613,0,0.409381717,0.435434755,10.77642512,0,0,0,0
Philippines,1974,41.388324,Asia Pacific,Asia Pacific,0,0,0,0,0,68.46012398,0.001093994,,,,0.021833226,0,0.382748932,0.405676152,9.801705231,0,0,0,0
Philippines,1975,42.394433,Asia Pacific,Asia Pacific,0,0,0,0,0,68.42785454,0.002070775,,,,0.024185807,0,0.412876755,0.439133336,10.35827832,0,0,0,0
Philippines,1976,43.47437,Asia Pacific,Asia Pacific,0,0,0,0,0,67.85843636,0.002461487,,,,0.029753225,0,0.424219579,0.45643429,10.49892822,0,0,0,0
Philippines,1977,44.646518,Asia Pacific,Asia Pacific,0,0,0,0,1.02E-05,69.20422007,0.006075575,,,,0.022503871,0,0.463366985,0.491956646,11.01892529,1.02E-05,1.02E-05,0,0
Philippines,1978,45.890739,Asia Pacific,Asia Pacific,0,0,0,0,3.06E-05,68.71118005,0.005567648,,,,0.029923549,0,0.4778575,0.513379343,11.18699228,3.06E-05,3.06E-05,0,0
Philippines,1979,47.154232,Asia Pacific,Asia Pacific,0,0,0,0,0.006506376,67.90150677,0.004864367,,,,0.030668709,0,0.493094206,0.535133658,11.34858179,0.006506376,0.006506376,0,0
Philippines,1980,48.419546,Asia Pacific,Asia Pacific,0,0,0,0,0.020888252,65.82558075,0.005860683,,,,0.037492257,0,0.462399632,0.526640823,10.8766163,0.020888252,0.020888252,0,0
Philippines,1981,49.67933,Asia Pacific,Asia Pacific,0,0,0,0,0.040401202,62.93433101,0.010158516,,,,0.039653227,0,0.434661955,0.5248749,10.56525721,0.040401202,0.040401202,0,0
Philippines,1982,50.938522,Asia Pacific,Asia Pacific,0,0,0,0,0.040358249,62.46822323,0.011330653,,,,0.040164195,0,0.418280482,0.510133579,10.01469142,0.040358249,0.040358249,0,0
Philippines,1983,52.219685,Asia Pacific,Asia Pacific,0,0,0,0,0.051500265,61.1765231,0.020629603,,,,0.042240001,0,0.437488526,0.551858395,10.56801464,0.051500265,0.051500265,0,0
Philippines,1984,53.514959,Asia Pacific,Asia Pacific,0,0,0,0,0.055792939,57.94757465,0.033054251,,,,0.05618516,0,0.358104378,0.503136728,9.401796009,0.055792939,0.055792939,0,0
Philippines,1985,54.81266,Asia Pacific,Asia Pacific,0,0,0,0,0.0619638,56.51069657,0.046748713,,,,0.059112582,0,0.318386763,0.486211859,8.87042991,0.0619638,0.0619638,0,0
Philippines,1986,56.109838,Asia Pacific,Asia Pacific,0,0,0,0,0.058203332,56.17537764,0.036824621,,,,0.064051934,0,0.334741801,0.493821688,8.800982245,0.058203332,0.058203332,0,0
Philippines,1987,57.415174,Asia Pacific,Asia Pacific,0,0,0,0,0.050490152,59.85524952,0.039168894,,,,0.055855162,0,0.388650209,0.534164418,9.303540864,0.050490152,0.050490152,0,0
Philippines,1988,58.755922,Asia Pacific,Asia Pacific,0,0,0,0,0.05383369,59.6548766,0.04960091,,,,0.066681288,0,0.418978125,0.589094013,10.0261215,0.05383369,0.05383369,0,0
Philippines,1989,60.127343,Asia Pacific,Asia Pacific,0,0,0,0,0.05874458,59.38135594,0.039207965,,,,0.069033869,0,0.470231056,0.63721747,10.59779857,0.05874458,0.05874458,0,0
Philippines,1990,61.558898,Asia Pacific,Asia Pacific,0,0,0,0,0.060775843,60.87639589,0.05254434,,,,0.064530969,0,0.497428119,0.675279271,10.96964521,0.060775843,0.060775843,0,0
Philippines,1991,63.039751,Asia Pacific,Asia Pacific,0,0,0,0,0.058818281,62.45127389,0.064434849,,,,0.054769356,0,0.48671174,0.664734226,10.54468356,0.058818281,0.058818281,0,0
Philippines,1992,64.543525,Asia Pacific,Asia Pacific,0,0,0,0,0.058225807,63.80635949,0.056689274,,,,0.047264516,0,0.550911307,0.713090904,11.04821753,0.058225807,0.058225807,0,0
Philippines,1993,66.08332,Asia Pacific,Asia Pacific,0,0,0,0,0.057888709,64.18259811,0.062927604,,,,0.053545162,0,0.607954323,0.782315798,11.83832468,0.057888709,0.057888709,0,0
Philippines,1994,67.650283,Asia Pacific,Asia Pacific,0,0,0,0,0.064559139,63.21725632,0.064016171,,0.000190336,,0.062401935,0,0.62377435,0.814941931,12.04639353,0.064559139,0.064559139,0,0
Philippines,1995,69.250468,Asia Pacific,Asia Pacific,0,0,0,0,0.062669352,64.36953652,0.068830989,,0.000183503,,0.066340648,0,0.732733727,0.930758219,13.44046106,0.062669352,0.062669352,0,0
Philippines,1996,70.944969,Asia Pacific,Asia Pacific,0,0,0,0,0.066745162,64.92781096,0.092737623,,0.000310394,,0.074835487,0,0.762634754,0.997263419,14.05685891,0.066745162,0.066745162,0,0
Philippines,1997,72.718837,Asia Pacific,Asia Pacific,0,0,0,0,0.073926345,66.1898251,0.114676453,,0.000188384,,0.064605482,0,0.835095584,1.088492248,14.96850462,0.073926345,0.073926345,0,0
Philippines,1998,74.491918,Asia Pacific,Asia Pacific,0,0,0,0,0.091056988,65.96479085,0.12430609,,0.000321131,,0.053928386,0,0.815102339,1.084714934,14.56151168,0.091056988,0.091056988,0,0
Philippines,1999,76.249064,Asia Pacific,Asia Pacific,0,0,0,0,0.108218282,62.97172361,0.141806915,,0.000246949,,0.083458066,0,0.764878571,1.098608784,14.40816091,0.108218282,0.108218282,0,0
Philippines,2000,77.958223,Asia Pacific,Asia Pacific,0,0,0,0,0.118760213,62.81511307,0.19359763,,0.000367007,,0.083021611,,0.711442888,1.107189348,14.20234205,0.118760213,0.118760213,0,0
Philippines,2001,79.626086,Asia Pacific,Asia Pacific,0,0,0,0,0.105972961,64.39569535,0.188824683,,0.004832581,,0.075132169,,0.707856357,1.082618751,13.59628239,0.105972961,0.105972961,0,0
Philippines,2002,81.285572,Asia Pacific,Asia Pacific,0,0,0,0,0.103277586,63.24505425,0.17697604,,0.06071717,,0.073901102,,0.672933817,1.087805715,13.38251904,0.103277586,0.103277586,0,0
Philippines,2003,82.942837,Asia Pacific,Asia Pacific,0,0,0,0,0.098407239,62.8781283,0.180158004,,0.092539389,,0.082164437,,0.669000924,1.122269992,13.53064391,0.098407239,0.098407239,0,0
Philippines,2004,84.607501,Asia Pacific,Asia Pacific,0,0,0,0,0.102350749,62.86065428,0.189745769,,0.085462796,,0.08914002,,0.68213582,1.148840388,13.57846969,0.102350749,0.102355982,0,0
Philippines,2005,86.26125,Asia Pacific,Asia Pacific,0,0,0,0,0.09795291,63.54107694,0.222612157,,0.113192304,,0.086453281,,0.632671952,1.153137692,13.36796872,0.098148622,0.098207996,1.56E-05,0.000180075
Philippines,2006,87.901835,Asia Pacific,Asia Pacific,0,0,0,0,0.102869295,61.49981975,0.210972846,,0.106008342,,0.10181395,,0.576297283,1.098596202,12.4979894,0.103428707,0.103503781,1.41E-05,0.00054531
Philippines,2007,89.561377,Asia Pacific,Asia Pacific,0,0,0,0,0.099778555,62.82146784,0.225710392,,0.12709659,,0.087170914,,0.597454667,1.139834318,12.7268512,0.100380681,0.102401756,1.33E-05,0.000588799
Philippines,2008,91.252326,Asia Pacific,Asia Pacific,0,0,0,0,0.1040911,62.66304838,0.266113013,,0.133794463,,0.099569134,,0.570747077,1.1785503,12.91529051,0.104725286,0.108326611,1.32E-05,0.000620994
Philippines,2009,92.946951,Asia Pacific,Asia Pacific,0,0,0,0,0.099757396,62.59940471,0.254013151,,0.134728574,,0.098401882,,0.598590672,1.192410184,12.82893276,0.100417726,0.106675906,1.26E-05,0.000647744
Philippines,2010,94.6367,Asia Pacific,Asia Pacific,0,0,0,0,0.095517702,65.083374,0.2943739,,0.126898445,,0.077972278,,0.62323004,1.227029522,12.96568373,0.096146911,0.104554859,1.25E-05,0.000616681
Philippines,2011,96.337913,Asia Pacific,Asia Pacific,0,0,0,0,0.096074112,64.34968286,0.323472172,,0.137010653,,0.09630771,,0.589021564,1.251530971,12.99105338,0.096962117,0.105718873,1.20E-05,0.000875968
Philippines,2012,98.032317,Asia Pacific,Asia Pacific,0,0,0,0,0.099190295,64.25134429,0.338502795,,0.131344498,,0.101198487,,0.61222434,1.294626648,13.20612108,0.099946991,0.111356528,1.30E-05,0.000743669
Philippines,2013,99.700108,Asia Pacific,Asia Pacific,0,0,0,0,0.092864037,66.25220584,0.418805599,,0.120979485,,0.09830448,,0.64227742,1.387500478,13.91673997,0.093522087,0.107133494,1.39E-05,0.000644174
Philippines,2014,101.325201,Asia Pacific,Asia Pacific,0,0,0,0,0.098719515,66.78791263,0.445559263,,0.127233241,,0.089113563,,0.682968438,1.460084165,14.40988175,0.10036353,0.11520966,0.000161086,0.001482925
Philippines,2015,103.031365,Asia Pacific,Asia Pacific,0,0,0,0,0.106962211,66.70628978,0.486296833,,0.119610042,,0.084005333,,0.777820766,1.600142174,15.53063161,0.115560912,0.1324092,0.001343046,0.00725565
Philippines,2016,104.875266,Asia Pacific,Asia Pacific,0,0,0,0,0.110720575,67.03604202,0.547884643,,0.137155113,,0.07816761,,0.83531785,1.747728043,16.66482585,0.130691394,0.149202827,0.010572311,0.009398513
Philippines,2017,106.738502,Asia Pacific,Asia Pacific,0,0,0,0,0.106061481,67.68682705,0.647907317,,0.135879374,,0.092077658,,0.893439531,1.917407995,17.96360225,0.128046289,0.148104115,0.011507811,0.010476992
Philippines,2018,108.568836,Asia Pacific,Asia Pacific,0,0,0,0,0.108072989,68.40020364,0.684499919,,0.147197043,,0.08937671,,0.897453964,1.970124651,18.14631826,0.130951494,0.151597015,0.011897356,0.010981152
Philippines,2019,110.380804,Asia Pacific,Asia Pacific,0,0,0,0,0.109306939,69.74786952,0.731920481,,0.151775843,,0.076157913,,0.915475905,2.028336265,18.37580622,0.131016463,0.153006124,0.011824696,0.009884833
Philippines,2020,112.190977,Asia Pacific,Asia Pacific,0,0,0,0,0.112084173,69.5283328,0.734623492,,0.138342028,,0.067997962,,0.749525189,1.843883356,16.4352197,0.13476637,0.153394684,0.012977478,0.009704717
Philippines,2021,113.880328,Asia Pacific,Asia Pacific,0,0,0,0,0.109938495,69.12527385,0.791867077,,0.115494127,,0.088105924,,0.811091959,1.964546935,17.25097714,0.137099341,0.157987847,0.014260213,0.012900638
Philippines,2022,115.559009,Asia Pacific,Asia Pacific,0,0,0,0,0.116428904,69.52144875,0.838922262,,0.110893632,,0.095190845,,0.894299924,2.107845712,18.24042738,0.143695503,0.168539048,0.017219663,0.010046933
Poland,1965,31.224081,Europe,Europe,0,1,1,0,0.00029879,90.54370838,2.490350485,,0.0616752,,0.009538065,0,0.231929123,2.793791663,89.47554496,0.00029879,0.00029879,0,0
Poland,1966,31.504832,Europe,Europe,0,1,1,0,0.000436694,90.3166465,2.523719311,,0.0733167,,0.009538065,0,0.241230696,2.848241465,90.40649591,0.000436694,0.000436694,0,0
Poland,1967,31.765963,Europe,Europe,0,1,1,0,0.000505645,89.88698503,2.569397211,,0.0895959,,0.010187419,0,0.261793315,2.931479491,92.28366509,0.000505645,0.000505645,0,0
Poland,1968,32.01687,Europe,Europe,0,1,1,0,0.000540121,89.24279436,2.693033457,,0.1230912,,0.010698387,0,0.327557087,3.154920252,98.53930919,0.000540121,0.000540121,0,0
Poland,1969,32.262057,Europe,Europe,0,1,1,0,0.000965323,88.73401941,2.829313755,,0.1706553,,0.00862258,0,0.360280901,3.369837859,104.4520459,0.000965323,0.000965323,0,0
Poland,1970,32.482943,Europe,Europe,0,1,1,0,0.000678024,87.94814958,2.938296318,,0.2176524,0.184295699,0.01885258,0,0.381036937,3.55651626,109.4887326,0.000678024,0.000678024,0,0
Poland,1971,32.710744,Europe,Europe,0,1,1,0,0.001160685,87.73144528,3.007671595,,0.239373,0.190044895,0.016702259,0,0.404009253,3.668916792,112.1624379,0.001160685,0.001160685,0,0
Poland,1972,32.979398,Europe,Europe,0,1,1,0,0.002126008,87.71250377,3.146254539,,0.2518794,0.201026693,0.015999677,0,0.453447878,3.869707503,117.3371176,0.002126008,0.002126008,0,0
Poland,1973,33.270009,Europe,Europe,0,1,1,0,0.002562702,86.92953797,3.159191847,,0.2619531,0.203931898,0.015499355,0,0.503023148,3.942230151,118.4920074,0.002562702,0.002562702,0,0
Poland,1974,33.578683,Europe,Europe,0,1,1,0,0.002700605,86.46194798,3.248245001,,0.2692593,0.197406903,0.022589032,0,0.529728889,4.072522827,121.2829826,0.002700605,0.002700605,0,0
Poland,1975,33.89977,Europe,Europe,0,1,1,0,0.002424798,86.5139069,3.504393578,,0.2883456,0.203175902,0.021183871,0,0.576622069,4.392969916,129.5870124,0.002424798,0.002424798,0,0
Poland,1976,34.229706,Europe,Europe,0,1,1,0,0.002103024,86.56864682,3.664119959,,0.307656,0.221156999,0.01751129,0,0.63648814,4.627878412,135.2006474,0.002103024,0.002103024,0,0
Poland,1977,34.561582,Europe,Europe,0,1,1,0,0.003045363,86.49266293,3.794078112,,0.3264327,0.232779607,0.020832581,0,0.681106746,4.825495502,139.6202148,0.003045363,0.003045363,0,0
Poland,1978,34.870698,Europe,Europe,0,1,1,0,0.003010887,86.34510081,3.970719337,,0.3436398,0.249606907,0.020768709,0,0.728365898,5.066504632,145.2940412,0.003010887,0.003010887,0,0
Poland,1979,35.188357,Europe,Europe,0,1,1,0,0.002758065,86.31169718,4.018616199,,0.3584286,0.223948807,0.019235807,0,0.742670476,5.141709147,146.1196141,0.002758065,0.002758065,0,0
Poland,1980,35.521429,Europe,Europe,0,1,1,0,0.00285,86.52315879,4.25563097,,0.3672855,0.1902069,0.025005484,0,0.733496487,5.384268441,151.5780359,0.00285,0.00285,0,0
Poland,1981,35.851094,Europe,Europe,0,1,1,0,0.003091331,86.37991654,3.794496775,4.312166691,0.3464343,0.169052407,0.022748711,0,0.687730134,4.854501249,135.4073393,0.003091331,0.003091331,0,0
Poland,1982,36.188644,Europe,Europe,0,1,1,0,0.003091331,86.70990269,3.927846432,5.031742096,0.3462894,0.155800804,0.016425485,0,0.649357438,4.943010085,136.5900885,0.003091331,0.003091331,0,0
Poland,1983,36.53614,Europe,Europe,0,1,1,0,0.004160081,86.52248701,3.918342352,5.124589443,0.3542022,0.152320504,0.017830646,0,0.671211541,4.965746819,135.9132853,0.004160081,0.004160081,0,0
Poland,1984,36.87656,Europe,Europe,0,1,1,0,0.003964718,86.65330428,4.085730553,5.133878231,0.3684654,0.167308196,0.014988387,0,0.688951552,5.16210061,139.9832471,0.003964718,0.003964718,0,0
Poland,1985,37.17916,Europe,Europe,0,1,1,0,0.004562298,86.6935389,4.180728912,5.170694351,0.3737097,0.173023194,0.019714838,0,0.700476468,5.279192216,141.993316,0.004562298,0.004562298,0,0
Poland,1986,37.436798,Europe,Europe,0,1,1,0,0.004229032,86.47591991,4.28761816,5.257753372,0.3960621,0.157083303,0.016489355,0,0.723537445,5.427936093,144.9893255,0.004229032,0.004229032,0,0
Poland,1987,37.654411,Europe,Europe,0,1,1,0,0.002217944,86.65444564,4.442194939,5.315066338,0.4088997,0.157813206,0.017681614,0,0.732890308,5.603884504,148.8241179,0.002217944,0.002217944,0,0
Poland,1988,37.812076,Europe,Europe,0,1,1,0,0.001080242,86.37635392,4.319898605,5.314288616,0.4060458,0.156617999,0.019086774,0,0.750747681,5.496859102,145.3731105,0.001080242,0.001080242,0,0
Poland,1989,37.939013,Europe,Europe,0,1,1,0,0.001183669,86.31634455,4.127808094,4.905202389,0.3985902,0.145021498,0.017128065,0,0.745574057,5.290284086,139.4417953,0.001183669,0.001183669,0,0
Poland,1990,38.064255,Europe,Europe,0,1,1,0,0.000632056,85.72071286,3.284146786,4.185006618,0.3742056,0.099558897,0.015084193,0,0.683118403,4.357187038,114.4692583,0.000632056,0.000632056,0,0
